Id,artist,album,title,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,The Rope River Blues Band,Smith Enjoys a Full Bush.,Weatherman,SoulRB-Country-Folk-Pop-Experimental-Rock-Blues,Avant-Garde,melancholy,love to death,Ivanhoe,czHit,my pleasuredome,oni pout,the Beowulfs choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Tracky Birthday,Animal Audition,Websiiite (with Dragan Espenschied),Hip-Hop-Electronic,Geek rap,mega epic win,love this,electronic,nerdcore,fun,chiptune,catchy,free,Nerdcore Rap,website,upitup,tracky,tracky birthday,bodenstandig,trackybirthday,Man and machine with perfect harmony,up it up,websiiite dragan,espenschied,drx,internet,geek,micromusic,2000,NERD,Birthday,All,Atari,Rave,party,techno,dance,hip hop,rap,hiphop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,The Professional Savage,RIP Syringe Stick Up Mama,Life's A Beach,Hip-Hop,from day to day,eclectonia,Dreamy,melancholy,Rock  Roll,sentimentality,music from mars,love these vocals,beachboyesque,tree song,ERIC IOZZI,dirgelike,one of their worst,extremely beautiful melody,they paved paradise and put up a parking lot,Bawwcore,the best beach boys song,rock,psychedelic,70s,pop,relaxing,epic,baroque pop,psychedelic pop,heartfelt,poprock,US 60s 70s Rock and Pop,sunshine pop,i love it,low-key,bitterness,cheers me up,Down and Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,T Bird,netBloc Vol. 37: FIVE,Nickles And Dimes,Hip-Hop,funky,creative commons,Real hip-hop,netlabel,23 seconds,underground hip-hop,Hip-Hop,groovy,madchester,underground hip hop,blues,beat box,electro jazz,space funk,i am a party girl here is my soundtrack,texas,electronic dub,electro blues,roots,real hip hop,catchy,trip-hop,club,trip hop,hip hop,Psychedelic Rock,fully downloadable albums,kickstart beat happening,Alabama 3,garagerock,Funk Rock,old school rap,old school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,K. Sparks,Diagnosis: Success,Over,Hip-Hop,pop punk,christian rock,Relient K,christian,chill,my life,favorites,Mood-breakup,pop,punk,Mood-fun,piano-driven,just rocks,stuckNhead music,Over Thinking - Relient K,christianity,Favourite song,pocky,best song ever,simple plan,Josh Groban,punkrock,christmas,humor,piano rock,catchy,english,fun,indie rock,alternative rock,punk pop,piano,indie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,The Hate Noise,Rap Trax 3,Bicycle,Hip-Hop,indie rock,british,Band I want to hear more of,cool finds,all mod cons,the maccabees,good new band,bands I should listen to more,tryme,best intro,unbelievalble indie,schmucke Stimmen,songs about bicycles,shampagne music,slordig,chooooooooooooooooooon,really nice group and music,up and coming,interessant,Fantastisk,newrock - uk,bicycles,love at first listen,b-side,Favoriter,00s,Brit,chill,Favourites,alternative,london,rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Moa Pillar,Fly Russia,Water Lily,Hip-Hop-Electronic,candy flavor,scatter funk,Lucky Charms,wonky,chiptune,synthpoppers,chip-hop,undefinable,glitch-hop,amazing,trip-bit,this is unbelievable,holy cow,Hip-Hop,Kiche,electronic,Bit 5tep,next level beats,THE FARMERS BLOCK,BLOCKBOUND,trip-chop,trip chip,Aquacrunk,lyrical content,wizardry,musical journey,prda,sample,8-bit,russian,dance,instrumental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Tab & Anitek,Tab & Anitek - Sights & Sounds,Disclosure,Hip-Hop-Electronic,House,electronica,2-step,love at first listen,electronic,uk funky,british,FabricLive,2013,fabric,female vocalists,you keep me hooked up underground,dance tunez,egofm,10 of 10 stars,fave tunez,songs I love to sing out loud,keep it safe i know you will,PMR,art rave,amazing music video,fave female singers,10s,on repeat,Surrey,road trip,quality,dubstep,garage,happy,electro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Double Helix (Morphamish & Texture),Future Proof,Science Fiction,Hip-Hop-Electronic,dansk,Alternative  Punk,General Mainstream Rock,pop,alternative,alternative rock,scandinavian,interpol,favorites,00s,nephew,danish poprock,web-found,top50 dr07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Kris Anderson - Studio 11,Studio 11 Free Beats Volume 4,Top Of The World,Hip-Hop-Instrumental,Female country,lynn anderson,Top of the world,Foxtrott,covers,pop,female vocalists,oldies,aetesaki,to classify,bianca smiles,biancas country,solx,patty griffin-kite song,60pop,FH referral,lugnt06-,country ballads,christian country,snappy,have to sing along,contemporary country,sweet,60s,happy,english,70s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,Bram Nelson,Tokyo Dawn Classics,Le Mort Du Petit Prince,Hip-Hop-Electronic,chillout,Gilles Peterson,experimental,sunshine,ninja tune,cinematic jazz,broken beats,Chillosophy,The Good Stuff,good music,Air,Warp,Ninja Tunes,tokyo dawn,electronica,instrumental,soul,jazz,jazz soul,darkjazz,downbat,dark jazz,clouds,percussions,downbeat,cinematic,chill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Bram Nelson,Tokyo Dawn Classics,City Harmony,Hip-Hop-Electronic,electronic,ninja tune,chillout,tokyo dawn,good music,metro downtempo,brazilounge,TDR,jazz soul,juice,sexy lounge,deep-house,cafe del mar,bassline,Gilles Peterson,nu-jazz,abstract hip-hop,instrumental hip-hop,chill out,cinematic,chicago,experimental,House,lounge,ambient,jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Tab & Anitek,Tab & Anitek - Sights & Sounds,Mirage,Hip-Hop-Electronic,oldies,pop,classic rock,60s Gold,british invasion,5 times or less,Mirage  Tommy James and The Shondells,rock,Radiotsar approved,favorites,THE HOWIE BAND STAFFORDSHIRE,garage,Tweepop fossil,aberrant mental states,tommy james,oldies favorites,1967,70s pop,bubble gum,memory,memories,beat,60s pop,classics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,C. Scott,Stage Theory (Beats vol. 3),Humphrey,Hip-Hop-Electronic,male vocalists,pop,rock,60s,about a boy,scott walker,I am bien,samplistic,1960s,baroque pop,indie,notbaroque,vocabulary songs,songs with particularly impressive lyrical form,compelling narratives,baroque,temazo de tres pares de cojones,586,Alternative  Punk,USA,rollerskates,Genio,1968,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,Tab & Anitek,Tab & Anitek - Sights & Sounds,Drifter,Hip-Hop-Electronic,rhythm and blues,oldies,50s,swing,MetroHadriani Loves this music,jive,soul,weallgetold,double-ender 11,class struggle,flamboyant voice,1953,i feel good,50er kapellen,acclaimed music top 3000,40s-50s,MONEY HONEY-CLYDE MCPHATTER THE DRIFTERS,clyde mcphatter and drifters,dance male vocalist,Oldies Tag,money,Rock and Roll,fave doo wops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Blank & Kytt,Heavy, Crazy,Hip-Hop,Flava,electronic,chillout,House,buddha bar,ambient,dance,world,lovedtrack,flava,positiva,mark-test2,umlaute,xspf2tag,casa flava,dim-trance,ethnic chill,klaus,kul,My Disco,other,driving music,iTunes,progressive trance,trance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,Alaclair Ensemble,Le roé c'est moé,Qui,Hip-Hop,medieval,renaissance,Classical,relaxing,meditative,male vocals,pre-baroque,15th century,acoustic,sacred music,slgdmfolk,chant,Voice,cypriot,a cappella,early music vocal,kolla upp,baroque or early,retired playlist,ismspb,dc wash early music,eclectic dreaming,favourite songs in french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,John Ming,netlabelism.com - Compilation 12/10,Floating,Hip-Hop-Electronic,delta blues,Classic Blues,acoustic blues,slgdmblues,tungt09-,lugnt09-,Buster Benton,country blues,USA,old favorites,4,Heroes of the Blues,blues singer,Water Songs,traditional blues,American blues,double-ender 4,30s,stepping into muddy water,20s,freedom,fav male blues siners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,Beastie Boys,The WIRED CD: Rip. Sample. Mash. Share.,Now Get Busy,Hip-Hop,Beastie Boys,groovin,velcro hip hop,hiphop alternatywny,9n1ne,petunias rock,Southside 2007,nyc old school indie hip hop rap rock 80s,partey,do not play me this again,abgehmukke,Velcro,tracks i know,B-Boys,old school,Hip Flip hop Flop,punk rock,alternative rock,hip hop,pop,classic rock,rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Syndrôm & Kendall WA,Another One EP,I Rise,Hip-Hop,Mellow,folk,da brivido,Alternative  Punk,close your eyes,deepness,the voice,floating,00s,roots,excellent,blues-rock,just love it,current favourites,alternative,singer-songwriter,americana,acoustic,blues,soul,rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,Broke For Free,Something EP,Something Old,Hip-Hop-Electronic,experimental,Sludge,ambient,dark ambient,mr and mrs,r2-d2,the blackness,Should be in a movie,great sampling,post metal,unclassifiable,sludge metal,download,apocalyptic,soundscape,drone,Favourites,Awesome,USA,doom metal,psycho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Intro,Hip-Hop-Electronic,cantautor,Tranquilo,para escuchar,400,canalla,subelamusica,a solas,MUJER VOCALISTA,v10 a solas,v10 tranquilo,v10 para escuchar,v10 rock,v10 canalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,Steve Anderson,Late Night Girl,You to Me,Hip-Hop-Electronic,Alt-country,country,listen ccpl,Never Played,the word belong,first person songs,the word me,the word to,the word you,remix7,country road,you belong to me,webcast,mix1,missing you,starter,1988,texas,god,americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,Food For Animals,Cock Rock Disco 2006 Free Compilation,Elephants,Hip-Hop,UNRYTHM,earBLEEDING MUSIC,Acid core,goeiepoep,PostEverything,acid rave,cock rock disco,prda,acidcore,under two minutes,elephants,animals,glitch-hop,glitch,Rave,positive,idm,experimental,Hip-Hop,glitch hop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,Save Slaves,Fly Russia,Vote,Hip-Hop-Electronic,instrumental,instrumental hip-hop,spin skill,cam mac,fat cam,maybach,lyrical content,Bibio,electrosexy,musical journey,sample,fat,instrumental hip hop,turntablism,intelligent,Awesome,experimental,spoken word,electronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Slugabed,Jus Like Music & Apple Juice Break present: Oscillations Part 2,Power Of The Mind,Hip-Hop-Electronic,dubhop,ElectglitchdubhoP,metro electronica,wonky,maliciousmupet,maliciousmuppet,hot,bass,beats,electronic,glitch-hop,Avantgarde Pop,Electron,achingly intelligent,slw bnc,dubstep,electro,Power of The mind,Slugabed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Volfoniq,Dub'in Taiwan [LCL11],My dub is taiwan (remix KouChouChing),Hip-Hop-International-Folk,dub,vanguardia primitiva,drum and trip,French band,french dub,Riddim,electro dub,Oriental Influence,MP3,netlabel,taiwan,free,free music,dancehall,turntablism,Abstract hiphop,trip-hop,remix,Hip-Hop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,EPMD,Live at ATP 2008,You're a Customer,Hip-Hop,hip hop,rap,old school,EPMD,classic,Real hip-hop,classic hip-hop,East Coast,90s,new york,80s,Crici,beats for days,fun to skateboard to,ashook69 library,ElectglitchdubhoP,vocational support,adds,east coast hip-hop,80s oldschool,Time To Roll,explicit,Def Squad,old school hip-hop,eastcoast,90s Hip Hop,male vocalist,Workout,1988,1980s,old school rap,east coast rap,NYC,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,She Has A Cold, Cold Heart,NEW 9.0,Hip-Hop-Electronic,pop,she and him,i would call this an indie cover,often stuck in my head,outrageously beautiful,sing it sister,zooey deschanel,incredible vocals,negro spiritual,what a voice,heavenly recording,female vocalists,smooth,chill,beautiful,gospel,female vocalist,folk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,ILLUS and DJ Johnny Juice,netBloc Vol. 34: The Whitewash,Ready Remix,Hip-Hop,Drum and bass,maliciousmuppet,bass,Ready or not jungle remix,break,dnb,electronic,yeah,british,old school,drum'n'bass,Drum n Bass,electro,best songs ever,european,goodies,electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,No Color,L'aube EP,Los Angeles,Hip-Hop-Electronic,favorite by this group,romantic tension,Alternative  Punk,lyricism,about love,lax,genious,rock ballad,mood music,emotive,divine,memories,00s,all time faves,Favorite,female vocals,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Tha Silent Partner,TSP Does Italy,Cinema,Hip-Hop-Electronic,rock,visual kei,german,Cinema Bizarre,My favourite,Passion,makes me think,new wave,romantic,sweet,Good Stuff,Favorite,bizarre,cinema,I-Pop,geniial,cinemabizarre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,The Years,vosotros presents: the years // mixtape,I Are,Hip-Hop,we are the ocean,screamo,emo,alternative rock,Post- hardcore,british bands,Soul Stealing,i want back to the 2000s,lostprophets,new,gut,Emo rock,sex,amazing,epic,Awesome,emocore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Invisible Inc,Jus Like Music & Apple Juice Break present: Oscillations Part 1,Paradise,Hip-Hop-Electronic,industrial,ebm,8 of 10 stars,electronic,Gothic Rock,electro-industrial,industrial rock,metal,metalcore,male vocals,electro metal,just evil,Dope Stars Inc,songs I know by heart,DSI LXT MSS,my own yeahh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,Fanatic,Change Thoughts,Dream,Hip-Hop,epic trance,uplifting trance,progressive trance,dance,trance,Uplifting,ambient trance,dream trance,balearic,balearic trance,Anthem Trance,techno,electronica,electro,electronic,techtrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Dälek,Live at WFMU on Mike's Show on 9/25/2004,Asylum (Permanent Underclass),Hip-Hop,Hip-Hop,experimental,noise,rap,underground hip-hop,dissonant,atmospheric,Avant-Garde,prda,hippetihopp,hiphop garagedancing,big sound,station 13,ink,robot,newark,spillimacheen,emigration and immigration,experimental hip-hop,Dope,strange,noisy,Indie Hip Hop,dark,jaguar,abstract,american,USA,new jersey,idm,political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Dälek,Live at WFMU on Mike Lupica's Show on 2/12/2007,Tarnished,Hip-Hop,Hip-Hop,experimental,downtempo,post rap,electronic hip hop,underground hip-hop,existential hip-hop,violin scratch,perfectness,Pure Awesome,industrial hip-hop,100,emusic,experimental hip-hop,00s,FUCKING AWESOME,awesomeness,perfect,best,violin,favorite songs,american,electronic,rap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Blank & Kytt,Heavy, Crazy,Hip-Hop,Jangle,fallout,fallout new vegas,jazz,Big Band,swing,40s,Fallout Soundtrack,upbeat,oldies,listen,30s,golden oldies,handclaps,1940-49SinglesNo1,New Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Audiotoolz,Progressive Folk,Eastern View,International-Electronic,breakbeat,goa,hungary,magyar,minimal trance,netlabel,big beat,breaks,electro,psychedelic,fasza,instrumental electronica,collective sonance,Trance Electronica,psyfolk,elektro target,beats and breaks,ambient post rock,new rave,ambient post-rock,experimental ambient electronica,dance electronica,Younger Brother,experimental trance,drum n' bass,synth love,nouveau,tripping,iahs bellydance,experimental techno electronica,breakbeat electronica,iahs chilled,psyambient,radical,sound art,FAVES IN TRANCE,que viva pro-tools,pixiechills,chilleafuera,eastern sounds,pixies palace favorites,elektropix,pixies palace labels,ambient electropix,pixelicious,pixies palace rave room,ambient  electronica,dance elecronica,Audiotoolz - Eastern View,Gerby,beat hop electronica,tag-3,psy electronica,music for grinding,stone trance,fusion electronica,treses3,cadenza thump,chocool,eastern view,ambient psytrance,rainbow serpent,good for our common health,experimental techno,avantgarde,Broken Beat,Fusion,listen,Rave,genius,world,independent,minimal,Favorite,avant garde,beautiful,Acid,favorites,Avant-Garde,good,experimental,alternative,techno,raja ram,simon posford,instrumental,post rock,folk,psytrance,psy,trance,techno trance,experimental ambient,trance techno,magnificent,ambient trance,break beat,Ambient Electronica,,
1602,Axial,Senoide,Peregum,International-Folk-Experimental,pop,brasil,axial,MPB - musica popular brasileira,Brasil beats,new brasil,brasil electro,brasil delicado,portugues do brasil,Poesia Brasil,popular music of Brasil,delicado,Most beautiful voices in the world,MUSICA PARA VIAJAR,the most amazing song in the world,psychodelic brazilian tropicalia rock brasil brazil experimental mpb,world brasil,simply the best song in the world,musica de macumba,mpb go divas,smooth brasil,brasil music,brasil mpb alternativa,drum and bass brasil,female brasil,brasil brazil mpb suinge sould bossa nova,one of the best bands in the world,Best albums in the world,the most amazing song in the world best band in the whole world,razilian brasil latin,projeto,bossa nova brazilian mpb brasil brazil singer songwriter,mpb female voice,cantora do brasil,bandas do brasil,musica pra viajar,brasil female vocalists,musica para trabajar,pop mpb female voice,mpb vocal female,musica mais feliz ja feita,Alternativo Brasil,antena,vodum,vodu,musica da hora,what the end of the world sounds like,vocal feminino - brasil,Chill Brasil,when youre feeling Brasil,Brasil Song,musica de brasil,bossa nova brazilian,raiz,estrada,br,The best song in the world,Go,voodoo,ethnic and world fusion,mpb,Bossa Nova,songwriter,Black,singer,brazilian,World Music,divas,mix,remix,alternative rock,alternative,latin,indie,folk,dub,rock,easy listening,the greatest song in the world,the most beautiful song in the world,Brasil rockbrasil cabeca mpb,suinge,viagem,Dub Ambient World Fusion Breakbeat Electronica,tratore,regional,praia,Best songs in the world,most favourite songs ever in all the world,musica brasileira,folclore,indie BR,orixa,world beats,World Folk,musica popular brasileira,tim,BANDA,,
1603,Axial,Senoide,Filha da Palavra,International-Folk-Experimental,indie,pop,brasil,brazil,alternative rock,one of the best bands in the world,brasil brazil mpb suinge sould bossa nova,female brasil,inteligent,brasil music,smooth brasil,mpb go divas,world brasil,lap-top,open-source,psychodelic brazilian tropicalia rock brasil brazil experimental mpb,opensource,Best albums in the world,Brasil rockbrasil cabeca mpb,viagem,tratore,musica brasileira,ableton,headphones,indie BR,surround,orixa,world beats,razilian brasil latin,bossa nova brazilian mpb brasil brazil singer songwriter,mpb female voice,cantora do brasil,musica pra viajar,brasil female vocalists,musica para trabajar,pop mpb female voice,mpb vocal female,antena,musica da hora,vocal feminino - brasil,Chill Brasil,when youre feeling Brasil,Brasil Song,MPB - musica popular brasileira,new brasil,brasil electro,portugues do brasil,Poesia Brasil,popular music of Brasil,african voodoo,plugin,notebook,ethnic,chill out,World Music,sax,argentina,female singer,divas,africa,sweet,mix,female vocalists,world,live,Favorite,electronica,vocal,indie rock,alternative,dance,electronic,singer-songwriter,lounge,chillout,easy listening,musica popular brasileira,tim,Binaural,musica latina,alternativa,MP3,estrada,computer,br,Eltronica,producer,laptop,Brasilian,quartet,iPod,song,improvised,travel,mpb,car,argentinian,groove,,
